storeid,productid,numInStock
180,896919583724,100
180,770565227675,79
180,868744054130,123
180,952550789390,124
180,986065693858,142
180,389169531271,115
180,750886611187,141
180,300475101700,73
180,126834215166,71
180,168074802141,69
180,836900805029,83
180,349435998924,59
180,702421087613,133
180,525199185853,133
180,180531962334,129
180,642234808130,115
180,435583017631,119
180,706236730898,62
180,698718941817,104
180,187272692439,51
180,265444172694,136
180,349330324726,52
180,413227470171,55
180,384179652400,105
180,421337093409,59
180,297083512852,136
180,722946564026,82
180,567657950596,105
180,117431954043,62
180,336491915536,58
180,716818652888,131
180,103362565865,66
180,916984241291,128
180,134390993040,127
180,979700065093,55
180,208174494479,85
180,129753980851,63
180,444797600349,111
181,174237001203,93
181,567657950596,123
181,467986934495,131
181,495776106616,108
181,697814031389,98
181,998040421944,141
181,633320411611,115
181,557899454410,137
181,692492393712,53
181,919197823026,105
181,483738463713,109
181,207178796787,116
181,444797600349,88
181,420756960291,87
181,379942304309,108
181,146051347589,102
181,894482053097,61
181,750886611187,84
181,274761600136,85
181,290827207620,109
181,589814450967,112
181,549746556299,146
181,334425348148,124
181,630929030795,73
181,962728896848,69
181,364745567029,50
181,805966823208,141
181,418604295928,54
181,994411186239,86
181,576518370019,126
181,629919786056,140
181,227635917829,150
181,139669412174,77
181,430946284790,146
181,923237099384,135
181,869112308003,145
181,172950643766,111
181,578147508823,59
181,132954606361,67
181,414652410482,120
181,482429892907,97
181,529831629045,60
181,167742802915,95
181,871701186034,130
181,132186536765,131
181,925173129386,132
181,316871031375,133
181,511511692317,144
181,863129185304,125
181,899657914264,119
181,194144382996,82
181,168074802141,63
181,210526151030,67
181,896919583724,53
181,749625390019,101
181,516495915668,62
181,803607788754,74
181,409542246104,88
181,547244118460,108
181,696368469198,134
181,380734371410,113
181,154554749200,137
181,518329844939,84
182,516495915668,79
182,173672457176,148
182,554521191996,52
182,709229053555,99
182,923237099384,124
182,380734371410,138
182,384179652400,145
182,643925479319,127
182,482429892907,72
182,508818965558,54
182,189470486214,121
182,646511826677,82
182,933914210509,80
182,692492393712,134
182,775611741635,135
182,523196696835,51
182,140903716305,126
182,488529033803,74
182,862174790606,71
182,669515708071,64
182,207178796787,91
182,317663070530,106
182,998040421944,106
182,486804801433,117
182,411067277447,127
182,589814450967,50
182,944472664850,93
182,982079076090,131
182,994411186239,62
182,103362565865,107
182,509762284879,125
182,294993047536,103
182,419446364450,128
182,127026679653,98
182,108649313374,119
182,187272692439,65
182,194144382996,89
182,129753980851,68
182,467986934495,59
182,286243122717,82
182,576518370019,101
182,373709485267,146
182,721857506010,125
182,421337093409,105
182,749625390019,56
182,108326062706,136
182,250617599940,139
182,887528437482,133
182,776538360607,119
182,814141265887,59
182,578705048123,51
182,364745567029,147
182,265444172694,143
182,272121204465,88
182,805966823208,96
183,649921994715,122
183,486804801433,148
183,154554749200,149
183,207178796787,148
183,290827207620,86
183,467986934495,102
183,297083512852,132
183,875125493289,125
183,567657950596,96
183,272121204465,91
183,314482481265,114
183,944472664850,71
183,986065693858,114
183,384179652400,145
183,709229053555,76
183,702421087613,59
183,534109743798,67
183,578705048123,124
183,308792010934,122
183,547244118460,121
183,506298714832,76
183,316871031375,58
183,776538360607,138
183,986202008726,106
183,527453991710,107
183,603333456348,50
183,722946564026,116
183,887528437482,145
183,453357640486,92
183,330700905340,109
183,495776106616,91
183,925484684473,115
183,117431954043,94
183,863129185304,111
183,132186536765,118
183,566877828296,56
183,525199185853,99
183,419446364450,139
183,816260222588,65
183,284083366181,58
183,373709485267,73
183,516495915668,136
183,996103067914,131
183,557899454410,74
183,554521191996,142
183,868744054130,86
183,563144943925,96
183,893005812666,56
183,511511692317,55
183,702830548447,88
183,769357296879,77
183,227635917829,77
183,590034051433,132
183,377848719039,149
183,859109096191,85
183,750886611187,106
183,962728896848,113
183,669515708071,104
183,189470486214,77
183,899657914264,127
183,805966823208,79
183,312237459250,130
183,322758894316,83
183,398900612810,74
183,246144606961,71
183,904647940449,91
183,380734371410,106
183,873640709962,71
183,732970729968,58
183,375276903331,110
183,600770885624,54
183,618570550236,135
183,982079076090,81
183,923237099384,108
183,176404904473,111
183,871701186034,86
183,205930062465,140
183,945312847530,51
183,749625390019,76
183,425456990082,130
183,180531962334,66
183,144568875894,68
183,833663232208,63
183,250617599940,146
183,771137437634,138
183,518787417161,102
183,146051347589,67
183,473186595371,127
183,126834215166,83
183,568658660566,89
183,199753522658,138
183,706236730898,138
183,173672457176,137
183,509762284879,92
183,152614854189,148
183,103362565865,125
183,999543417737,94
183,692492393712,134
183,896919583724,146
183,140903716305,73
183,413227470171,91
183,646511826677,52
183,174237001203,82
183,168074802141,145
183,939369924082,76
183,482429892907,62
183,265444172694,137
183,529831629045,148
183,882152991390,87
183,803607788754,108
183,139669412174,146
183,108649313374,70
183,828509049873,98
183,654563447110,123
183,490997846898,144
183,388403878360,124
183,409542246104,74
183,516286957430,57
183,836900805029,53
183,979700065093,123
183,411067277447,65
183,383476286895,128
183,457459442332,84
183,488529033803,63
183,294993047536,124
183,127026679653,65
183,718971287692,95
183,167742802915,104
183,998040421944,101
183,264132323061,99
183,483738463713,75
183,518329844939,141
183,569219762080,59
183,994411186239,52
183,414652410482,107
183,334425348148,84
183,364745567029,59
183,849681336901,81
183,925173129386,135
183,467615168772,66
183,418604295928,95
184,173672457176,121
184,467986934495,50
184,511511692317,97
184,887528437482,91
184,203262278452,96
184,979700065093,106
184,636021875565,144
184,721857506010,109
184,308792010934,88
184,375276903331,126
184,875605607431,74
184,945012228482,94
184,483738463713,140
184,316871031375,68
184,566877828296,125
184,952550789390,102
184,420756960291,95
184,527453991710,65
184,618570550236,146
184,127026679653,58
184,389169531271,97
184,849681336901,89
184,444797600349,88
184,871701186034,111
184,933914210509,130
184,679453075525,108
184,600770885624,133
184,569219762080,116
184,803607788754,111
184,673737891943,94
184,411067277447,84
184,741544174664,118
184,589814450967,130
184,322758894316,103
184,814141265887,50
184,923237099384,58
184,144568875894,69
184,697814031389,64
184,893005812666,105
184,698718941817,122
184,414652410482,98
184,174237001203,112
184,770565227675,80
184,765572003296,125
184,669515708071,76
184,716818652888,97
184,246144606961,71
184,833663232208,50
184,272121204465,68
184,388403878360,114
184,649921994715,127
184,108326062706,141
184,709229053555,74
184,508818965558,64
184,603333456348,51
184,706236730898,89
184,568658660566,52
184,373709485267,99
184,189470486214,89
184,702830548447,82
184,425456990082,139
184,998040421944,128
184,103362565865,136
184,330700905340,82
184,506298714832,71
184,419481071217,140
184,108649313374,146
184,776538360607,61
184,982079076090,79
184,646511826677,116
184,467615168772,73
184,384468659793,66
184,996103067914,100
184,816260222588,68
184,836900805029,137
184,409542246104,56
184,749193678427,59
184,528771298719,116
184,944472664850,76
184,549746556299,137
184,113476782830,146
184,473186595371,106
184,364745567029,129
184,732970729968,107
184,412348931569,69
184,140903716305,74
184,567657950596,79
184,904647940449,76
184,261188186216,51
184,692492393712,51
184,400127531270,150
184,516286957430,136
184,948543507361,58
184,435583017631,97
184,234646454745,113
184,486804801433,82
184,199753522658,101
184,578147508823,103
184,534109743798,89
184,877194198700,56
184,916984241291,96
184,207178796787,103
184,265444172694,76
184,556388862616,58
184,134390993040,114
184,578705048123,145
184,334074319971,101
184,786975743876,105
184,418604295928,51
184,518787417161,138
185,816260222588,130
185,558886167633,77
185,252522255166,146
185,919197823026,142
185,692492393712,83
185,646511826677,89
185,643925479319,52
185,697814031389,134
185,654563447110,109
185,210526151030,110
185,600770885624,64
185,388403878360,53
185,547685258313,81
185,603333456348,87
185,941976384328,71
185,636021875565,80
185,578147508823,89
185,514254550616,94
185,108326062706,72
185,425456990082,145
185,272121204465,112
185,563144943925,71
185,986065693858,122
185,933914210509,143
185,765572003296,130
185,290827207620,75
185,473186595371,85
185,176404904473,106
185,894482053097,129
185,882152991390,111
185,986202008726,75
185,435583017631,60
185,308792010934,105
185,771137437634,139
185,567657950596,120
185,679453075525,98
185,261188186216,148
185,377848719039,148
185,467615168772,76
185,334425348148,142
185,998040421944,141
185,400930079611,63
185,118389501460,137
185,863129185304,139
185,379942304309,149
185,529831629045,145
185,511511692317,101
185,418604295928,52
185,373709485267,65
185,450659382698,88
185,925484684473,146
185,516495915668,52
185,868744054130,122
185,167742802915,101
185,945012228482,134
185,483738463713,104
185,589814450967,60
185,527453991710,93
185,873640709962,112
185,173672457176,94
185,154554749200,123
185,566877828296,60
185,836900805029,108
185,108649313374,122
185,127026679653,94
185,375276903331,143
185,875125493289,74
185,902956788286,87
185,871701186034,136
185,168074802141,112
185,159425007904,89
185,629919786056,71
185,786975743876,72
185,383476286895,149
185,925173129386,143
185,297083512852,127
185,948543507361,109
185,547244118460,110
185,205930062465,67
185,893005812666,149
185,839518983686,79
185,833663232208,143
185,194144382996,58
186,234646454745,147
186,572878568883,55
186,373709485267,90
186,568658660566,53
186,875125493289,130
186,871701186034,137
186,749625390019,136
186,389169531271,108
186,925173129386,97
186,558886167633,51
186,868744054130,119
186,384468659793,113
186,786975743876,116
186,536851950801,94
186,144568875894,124
186,252522255166,145
186,294993047536,78
186,159425007904,100
186,300475101700,82
186,986202008726,63
186,578147508823,107
186,146051347589,112
186,414652410482,126
186,420756960291,53
186,308792010934,136
186,297083512852,81
186,770565227675,111
186,418604295928,108
186,364745567029,54
186,528771298719,121
186,679453075525,68
186,227635917829,116
186,483738463713,136
186,646511826677,102
186,490997846898,112
186,549746556299,149
186,814141265887,117
186,167742802915,123
186,750886611187,142
186,189470486214,102
186,518329844939,88
186,203262278452,140
186,669515708071,106
186,776538360607,70
186,547685258313,64
186,435583017631,97
186,962728896848,62
186,154554749200,142
186,274761600136,148
186,805966823208,85
186,67014520356,78
186,882152991390,62
186,506298714832,108
186,590034051433,94
186,250617599940,84
186,126834215166,119
186,264132323061,145
186,698718941817,148
186,511511692317,122
186,529831629045,115
186,400930079611,54
186,509762284879,144
186,948543507361,85
186,696368469198,85
186,749193678427,73
186,377848719039,65
186,702830548447,114
186,210526151030,134
186,488529033803,102
186,384179652400,103
186,388403878360,131
186,180531962334,118
186,589814450967,93
186,495776106616,58
186,467986934495,115
186,176404904473,118
186,838962966418,101
186,923237099384,125
186,400127531270,144
186,816260222588,97
186,108649313374,138
186,317663070530,91
186,692492393712,82
186,862174790606,142
186,630929030795,61
186,208174494479,78
186,207178796787,102
186,482340522139,57
186,654563447110,72
186,272121204465,116
186,336491915536,92
186,421337093409,60
186,508818965558,95
186,828509049873,86
186,265444172694,126
186,152614854189,96
186,873640709962,135
186,775611741635,68
186,261188186216,97
187,718971287692,89
187,771137437634,124
187,933914210509,71
187,227635917829,144
187,508818965558,128
187,384468659793,68
187,877194198700,60
187,435122760857,117
187,814141265887,127
187,334425348148,106
187,234646454745,65
187,400930079611,88
187,529831629045,117
187,925484684473,114
187,400127531270,112
187,863129185304,99
187,875605607431,83
187,473186595371,78
187,836900805029,101
187,754664511022,108
187,274761600136,83
187,603333456348,115
187,189470486214,141
187,643925479319,117
187,203262278452,105
187,944472664850,93
187,265444172694,55
187,894482053097,146
187,349330324726,138
187,998040421944,130
187,486804801433,145
187,174237001203,77
187,536851950801,134
187,514254550616,83
187,608852371253,76
187,996103067914,79
187,334074319971,104
187,979700065093,116
187,127026679653,59
187,450659382698,142
187,572878568883,82
187,576518370019,129
187,838962966418,114
187,264132323061,83
187,132186536765,104
187,261188186216,85
187,516286957430,71
187,398900612810,124
187,134390993040,140
187,948543507361,114
187,129753980851,138
187,139669412174,78
187,630929030795,81
187,144568875894,70
187,986065693858,134
187,316871031375,86
187,859109096191,57
187,412348931569,69
187,379942304309,121
187,173672457176,62
187,862174790606,94
187,467986934495,52
187,925173129386,111
187,882152991390,129
187,308440276732,140
187,420756960291,116
187,317663070530,118
187,769357296879,55
187,495776106616,51
187,126834215166,140
187,210526151030,117
187,547685258313,55
187,549746556299,101
187,547244118460,72
187,902956788286,73
187,952550789390,110
187,765572003296,150
187,868744054130,55
187,457459442332,110
187,419481071217,113
187,413227470171,55
187,312237459250,105
187,567657950596,135
187,199968033019,54
187,916984241291,123
187,590034051433,124
187,534109743798,129
187,421337093409,129
187,132954606361,52
187,887528437482,77
187,740581174440,68
187,828509049873,79
187,646511826677,70
187,945012228482,53
187,467615168772,116
187,986202008726,124
187,419446364450,71
187,284083366181,61
187,172950643766,50
187,108649313374,96
187,176404904473,62
187,154554749200,90
187,381299535788,132
187,569219762080,55
187,117431954043,112
187,506298714832,106
187,159425007904,89
187,568658660566,51
187,246144606961,123
187,252522255166,108
187,696368469198,110
187,488529033803,68
187,490997846898,51
187,199753522658,64
187,636021875565,68
187,67014520356,96
187,482429892907,146
187,414652410482,107
187,716818652888,61
187,839518983686,101
187,982079076090,109
187,339589987290,120
187,618570550236,62
187,805966823208,50
187,770565227675,128
187,893005812666,142
187,749625390019,67
187,554521191996,101
187,578147508823,65
187,557899454410,83
187,314482481265,74
187,873640709962,102
187,633320411611,119
187,669515708071,105
187,294993047536,121
187,380734371410,127
187,194144382996,68
187,523196696835,148
187,425456990082,111
187,999543417737,123
187,330700905340,83
187,709229053555,128
187,673737891943,115
187,600770885624,128
187,511511692317,66
187,904647940449,54
188,982079076090,54
188,159425007904,79
188,549746556299,141
188,706236730898,117
188,208174494479,76
188,994411186239,77
188,877194198700,66
188,154554749200,119
188,334425348148,150
188,814141265887,93
188,698718941817,94
188,899657914264,91
188,660310920540,110
188,425456990082,86
188,317663070530,57
188,702830548447,113
188,322758894316,144
188,718971287692,84
188,786975743876,122
188,709229053555,64
188,349435998924,68
188,508818965558,118
188,286243122717,115
188,669515708071,123
188,132186536765,149
188,250617599940,99
188,523196696835,104
188,630929030795,108
188,467986934495,97
188,495776106616,117
188,473186595371,64
188,506298714832,116
188,525199185853,65
188,187272692439,138
188,603333456348,67
188,265444172694,87
188,948543507361,52
188,384179652400,113
188,600770885624,140
188,103362565865,72
188,419481071217,88
188,919197823026,133
188,750886611187,66
188,294993047536,87
188,692492393712,81
188,732970729968,58
188,862174790606,94
188,896919583724,143
188,308792010934,72
188,996103067914,137
188,536851950801,50
188,140903716305,100
188,904647940449,99
188,696368469198,95
188,979700065093,138
188,435583017631,121
188,925484684473,141
188,646511826677,54
188,514254550616,55
188,413227470171,82
188,144568875894,66
188,527453991710,115
188,297083512852,57
188,839518983686,117
188,400127531270,60
188,418604295928,56
188,176404904473,123
188,518787417161,95
188,117431954043,135
188,578147508823,121
188,419446364450,132
188,765572003296,147
188,770565227675,145
188,875605607431,104
188,572878568883,61
188,516286957430,134
188,608852371253,64
188,805966823208,55
188,411067277447,97
188,381299535788,85
188,916984241291,138
188,740581174440,128
188,126834215166,149
188,444797600349,50
188,859109096191,73
188,334074319971,74
188,939369924082,128
188,246144606961,71
188,569219762080,66
188,336491915536,75
188,868744054130,113
188,467615168772,107
188,528771298719,90
188,388403878360,75
188,389169531271,67
188,199968033019,126
188,518329844939,71
188,833663232208,102
188,828509049873,115
188,749625390019,102
188,509762284879,74
188,629919786056,54
188,274761600136,92
188,450659382698,50
188,882152991390,112
188,775611741635,79
188,673737891943,127
188,999543417737,97
188,383476286895,115
188,871701186034,119
188,129753980851,146
188,113476782830,91
188,643925479319,116
188,836900805029,122
188,210526151030,88
188,590034051433,144
188,194144382996,91
188,207178796787,124
188,409542246104,72
188,557899454410,150
188,722946564026,50
188,875125493289,139
188,998040421944,96
188,986065693858,138
188,205930062465,105
188,933914210509,141
188,803607788754,71
188,873640709962,145
188,869112308003,140
188,490997846898,135
188,380734371410,66
188,642234808130,90
188,849681336901,76
188,400930079611,79
188,127026679653,91
188,384468659793,58
188,547244118460,133
188,679453075525,82
188,962728896848,93
189,948543507361,61
189,805966823208,119
189,490997846898,107
189,375276903331,66
189,849681336901,79
189,339589987290,81
189,272121204465,93
189,549746556299,135
189,349330324726,90
189,412348931569,102
189,334425348148,130
189,146051347589,130
189,567657950596,60
189,642234808130,135
189,380734371410,111
189,482340522139,116
189,435122760857,102
189,250617599940,51
189,816260222588,92
189,875605607431,93
189,859109096191,115
189,167742802915,140
189,205930062465,107
189,945012228482,149
189,430946284790,67
189,511511692317,89
189,127026679653,75
189,554521191996,99
189,868744054130,135
189,578147508823,109
189,364745567029,54
189,317663070530,91
189,129753980851,146
189,999543417737,52
189,732970729968,56
189,994411186239,65
189,529831629045,76
189,590034051433,81
189,488529033803,54
189,669515708071,121
189,709229053555,120
189,862174790606,85
189,916984241291,70
189,698718941817,114
189,863129185304,87
189,608852371253,96
189,528771298719,70
189,776538360607,103
189,294993047536,91
189,457459442332,60
189,234646454745,142
189,482429892907,62
189,749625390019,144
189,786975743876,70
189,941976384328,148
189,576518370019,144
189,527453991710,120
189,557899454410,93
189,450659382698,115
189,702421087613,115
189,919197823026,60
189,547685258313,111
189,349435998924,98
189,411067277447,109
189,996103067914,62
189,875125493289,89
189,722946564026,112
189,389169531271,106
189,508818965558,68
189,495776106616,140
189,425456990082,65
189,979700065093,115
189,697814031389,110
189,986202008726,99
189,377848719039,127
189,419481071217,107
189,208174494479,121
189,117431954043,102
189,514254550616,57
189,572878568883,84
189,297083512852,65
189,252522255166,136
189,400930079611,112
189,600770885624,52
189,633320411611,135
189,692492393712,109
189,473186595371,63
189,316871031375,52
189,679453075525,56
189,483738463713,107
189,509762284879,67
189,534109743798,90
189,673737891943,82
189,420756960291,66
189,925173129386,89
189,525199185853,75
189,523196696835,104
189,998040421944,147
189,902956788286,150
189,568658660566,120
189,381299535788,126
189,770565227675,75
189,312237459250,126
189,264132323061,69
189,749193678427,142
189,643925479319,116
189,227635917829,65
189,636021875565,50
189,923237099384,129
189,172950643766,50
189,629919786056,146
189,384468659793,128
189,894482053097,55
189,603333456348,102
189,873640709962,84
189,741544174664,97
189,261188186216,83
189,194144382996,103
189,176404904473,99
189,187272692439,107
190,702830548447,79
190,264132323061,87
190,904647940449,150
190,673737891943,120
190,875605607431,90
190,646511826677,55
190,679453075525,86
190,518787417161,74
190,377848719039,121
190,754664511022,80
190,312237459250,97
190,330700905340,85
190,636021875565,76
190,916984241291,127
190,172950643766,51
190,384179652400,89
190,769357296879,112
190,129753980851,135
190,979700065093,58
190,473186595371,69
190,180531962334,100
190,117431954043,116
190,453357640486,70
190,514254550616,55
190,805966823208,53
190,558886167633,103
190,375276903331,60
190,945312847530,89
190,629919786056,58
190,547685258313,106
190,732970729968,114
190,749193678427,77
190,300475101700,80
190,839518983686,120
190,718971287692,140
190,569219762080,106
190,649921994715,76
190,414652410482,112
190,803607788754,50
190,722946564026,138
190,721857506010,142
190,986065693858,80
190,925173129386,143
190,572878568883,132
190,400930079611,146
190,261188186216,90
190,210526151030,83
190,286243122717,113
190,749625390019,68
190,556388862616,109
190,529831629045,122
190,868744054130,88
190,696368469198,127
190,568658660566,88
190,765572003296,110
190,227635917829,79
190,833663232208,114
190,126834215166,82
190,132954606361,135
190,566877828296,116
190,508818965558,79
190,388403878360,138
190,836900805029,131
190,576518370019,142
190,894482053097,86
190,944472664850,134
190,941976384328,102
190,618570550236,102
190,488529033803,97
190,716818652888,99
190,776538360607,87
190,152614854189,77
190,349435998924,60
190,457459442332,95
190,692492393712,108
190,578705048123,76
190,411067277447,82
190,775611741635,133
190,383476286895,141
190,608852371253,71
190,495776106616,115
190,467615168772,81
190,483738463713,59
190,998040421944,81
190,173672457176,148
190,702421087613,75
190,816260222588,143
190,896919583724,149
190,450659382698,135
190,139669412174,71
190,518329844939,139
190,384468659793,133
190,265444172694,56
190,144568875894,139
190,290827207620,76
190,962728896848,96
190,923237099384,58
190,308792010934,78
190,549746556299,139
190,862174790606,80
190,536851950801,71
190,528771298719,73
190,322758894316,69
190,902956788286,124
190,379942304309,138
190,159425007904,131
190,590034051433,57
190,859109096191,81
190,297083512852,60
190,380734371410,56
190,435583017631,108
190,199968033019,125
190,103362565865,77
190,317663070530,122
190,861348595761,81
190,490997846898,125
190,642234808130,148
190,334074319971,65
190,412348931569,74
190,140903716305,87
190,127026679653,64
190,873640709962,67
190,118389501460,107
190,67014520356,102
190,849681336901,83
190,314482481265,99
190,999543417737,95
190,600770885624,77
190,419446364450,66
190,925484684473,76
190,316871031375,89
190,373709485267,149
190,603333456348,144
190,194144382996,73
190,982079076090,112
190,234646454745,147
190,557899454410,132
190,887528437482,52
190,547244118460,74
190,250617599940,99
190,877194198700,110
190,336491915536,123
190,418604295928,57
191,749193678427,61
191,692492393712,75
191,566877828296,67
191,862174790606,125
191,199753522658,66
191,568658660566,58
191,250617599940,94
191,419446364450,81
191,389169531271,143
191,916984241291,126
191,527453991710,79
191,132954606361,56
191,227635917829,115
191,409542246104,125
191,836900805029,139
191,721857506010,115
191,381299535788,83
191,698718941817,127
191,982079076090,102
191,308440276732,90
191,994411186239,103
191,174237001203,95
191,873640709962,113
191,473186595371,130
191,180531962334,139
191,525199185853,72
191,117431954043,101
191,127026679653,55
191,629919786056,104
191,887528437482,63
191,923237099384,53
191,187272692439,85
191,863129185304,96
191,418604295928,65
191,869112308003,81
191,741544174664,80
191,696368469198,101
191,986065693858,96
191,349330324726,149
191,420756960291,118
191,608852371253,139
191,547244118460,147
191,765572003296,122
191,902956788286,66
191,482340522139,120
191,264132323061,123
191,486804801433,115
191,113476782830,56
191,646511826677,113
191,534109743798,105
191,189470486214,55
191,554521191996,149
191,384179652400,118
191,290827207620,74
191,375276903331,77
191,108649313374,56
192,534109743798,143
192,154554749200,121
192,849681336901,83
192,572878568883,55
192,698718941817,86
192,210526151030,52
192,176404904473,112
192,274761600136,146
192,373709485267,93
192,435583017631,111
192,490997846898,117
192,227635917829,115
192,129753980851,146
192,578147508823,129
192,916984241291,132
192,716818652888,52
192,630929030795,148
192,894482053097,56
192,527453991710,75
192,679453075525,113
192,349435998924,77
192,939369924082,146
192,199753522658,101
192,418604295928,118
192,265444172694,64
192,518329844939,52
192,896919583724,95
192,189470486214,116
192,741544174664,127
192,608852371253,56
192,838962966418,68
192,558886167633,87
192,286243122717,60
192,144568875894,80
192,172950643766,138
192,649921994715,115
192,322758894316,111
192,250617599940,59
192,117431954043,116
192,998040421944,148
192,962728896848,113
192,113476782830,97
192,264132323061,76
192,400930079611,110
192,702421087613,132
192,486804801433,111
192,284083366181,88
192,457459442332,130
192,982079076090,122
192,308440276732,88
192,380734371410,142
192,863129185304,137
192,330700905340,94
192,805966823208,53
192,925484684473,88
192,871701186034,54
192,127026679653,65
192,518787417161,107
192,173672457176,71
192,948543507361,84
192,919197823026,92
192,411067277447,112
192,861348595761,90
192,945312847530,117
192,453357640486,146
192,140903716305,78
192,749193678427,68
192,933914210509,141
192,384179652400,120
193,765572003296,58
193,558886167633,57
193,126834215166,54
193,208174494479,137
193,814141265887,80
193,566877828296,81
193,636021875565,122
193,473186595371,86
193,246144606961,84
193,805966823208,106
193,264132323061,69
193,902956788286,139
193,941976384328,85
193,384179652400,67
193,660310920540,74
193,669515708071,110
193,722946564026,88
193,904647940449,141
193,567657950596,142
193,132186536765,71
193,261188186216,58
193,308440276732,127
193,877194198700,56
193,534109743798,142
193,140903716305,66
193,871701186034,90
193,557899454410,129
193,646511826677,133
193,117431954043,106
193,144568875894,150
193,467986934495,63
193,418604295928,85
193,916984241291,148
193,349330324726,57
193,316871031375,116
193,308792010934,115
193,568658660566,93
193,381299535788,113
193,945012228482,121
193,435122760857,64
193,210526151030,59
193,547685258313,150
193,986202008726,89
193,999543417737,101
193,290827207620,149
193,578147508823,142
193,590034051433,131
193,199968033019,108
193,67014520356,130
193,159425007904,150
193,919197823026,98
193,572878568883,105
193,578705048123,106
193,994411186239,145
193,134390993040,127
193,754664511022,107
193,168074802141,128
193,398900612810,146
193,770565227675,69
193,741544174664,94
193,996103067914,141
193,274761600136,139
193,379942304309,146
193,421337093409,132
193,589814450967,87
193,250617599940,75
193,152614854189,64
193,189470486214,55
193,297083512852,102
193,702830548447,144
193,833663232208,66
193,556388862616,139
193,776538360607,71
194,129753980851,86
194,132186536765,76
194,467986934495,101
194,435583017631,97
194,108649313374,55
194,450659382698,68
194,516495915668,105
194,527453991710,105
194,132954606361,104
194,127026679653,79
194,952550789390,100
194,349435998924,89
194,511511692317,116
194,629919786056,102
194,805966823208,59
194,740581174440,114
194,556388862616,150
194,875605607431,124
194,925173129386,118
194,875125493289,132
194,490997846898,123
194,336491915536,120
194,314482481265,150
194,375276903331,77
194,274761600136,121
194,838962966418,56
194,716818652888,79
194,732970729968,148
194,316871031375,126
194,721857506010,117
194,558886167633,136
194,941976384328,66
194,654563447110,60
194,373709485267,138
194,312237459250,91
194,168074802141,71
194,457459442332,138
194,483738463713,96
194,413227470171,139
194,173672457176,60
194,986065693858,79
194,630929030795,91
194,174237001203,120
194,996103067914,147
194,948543507361,89
194,833663232208,108
194,140903716305,147
194,144568875894,53
194,453357640486,55
194,871701186034,135
194,208174494479,106
194,284083366181,98
194,506298714832,140
194,869112308003,88
194,536851950801,120
194,108326062706,100
194,113476782830,57
194,118389501460,96
194,994411186239,56
194,482340522139,76
194,702830548447,108
194,203262278452,139
194,146051347589,145
194,859109096191,66
194,482429892907,74
194,334074319971,114
194,234646454745,55
194,754664511022,130
194,300475101700,137
194,643925479319,118
194,816260222588,108
194,702421087613,115
194,317663070530,64
194,199968033019,97
194,999543417737,100
194,444797600349,106
194,636021875565,107
194,246144606961,54
194,709229053555,130
195,152614854189,101
195,982079076090,149
195,380734371410,89
195,642234808130,52
195,250617599940,138
195,210526151030,57
195,506298714832,99
195,629919786056,70
195,373709485267,52
195,140903716305,81
195,308440276732,136
195,919197823026,137
195,702421087613,73
195,814141265887,101
195,146051347589,83
195,290827207620,135
195,939369924082,114
195,444797600349,59
195,113476782830,72
195,568658660566,127
195,771137437634,91
195,265444172694,85
195,556388862616,110
195,523196696835,130
195,264132323061,55
195,508818965558,74
195,875605607431,98
195,450659382698,65
195,750886611187,59
195,67014520356,57
195,654563447110,119
195,600770885624,119
195,536851950801,133
195,199968033019,147
195,873640709962,113
195,412348931569,88
195,534109743798,146
195,839518983686,148
195,578705048123,110
195,398900612810,131
195,696368469198,79
195,384179652400,54
195,203262278452,107
195,869112308003,139
195,702830548447,51
195,208174494479,132
195,859109096191,76
195,706236730898,95
195,207178796787,119
195,933914210509,74
195,483738463713,111
195,863129185304,107
195,103362565865,78
195,899657914264,91
195,117431954043,68
195,294993047536,112
195,334425348148,67
195,435583017631,125
195,261188186216,86
195,176404904473,72
195,749625390019,101
195,528771298719,119
195,473186595371,90
195,430946284790,67
195,838962966418,65
195,770565227675,114
195,272121204465,123
195,514254550616,147
195,227635917829,105
195,776538360607,68
195,941976384328,97
195,364745567029,65
195,894482053097,61
195,952550789390,64
195,511511692317,117
195,589814450967,141
195,134390993040,109
195,284083366181,101
195,709229053555,86
195,925173129386,147
195,916984241291,56
195,132186536765,57
195,300475101700,62
195,488529033803,98
195,127026679653,69
196,923237099384,125
196,334074319971,73
196,450659382698,77
196,669515708071,86
196,134390993040,130
196,139669412174,146
196,473186595371,56
196,180531962334,97
196,294993047536,139
196,482429892907,135
196,776538360607,102
196,290827207620,65
196,113476782830,134
196,982079076090,61
196,168074802141,120
196,646511826677,78
196,336491915536,113
196,199753522658,71
196,557899454410,112
196,339589987290,63
196,412348931569,85
196,986065693858,66
196,419446364450,137
196,673737891943,142
196,129753980851,75
196,274761600136,112
196,208174494479,113
196,398900612810,150
196,741544174664,128
196,740581174440,68
196,250617599940,90
196,696368469198,62
196,388403878360,84
196,227635917829,94
196,414652410482,99
196,698718941817,73
196,297083512852,63
196,702830548447,79
196,549746556299,78
196,418604295928,104
196,862174790606,88
196,887528437482,57
196,754664511022,144
196,364745567029,142
196,308792010934,136
196,945012228482,105
196,849681336901,102
196,590034051433,142
196,108326062706,51
196,246144606961,132
196,979700065093,72
196,383476286895,87
196,349330324726,78
196,933914210509,103
196,506298714832,118
